,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,92,94
134,[13 12],[14 10],[17  9],[20 13],[14 11],[16  9],[13 14],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 14],[13 11],[13  9],[13 11],[14  9],,[14 10],[13 12],[14 10],[16 11],[13  8],[14  8],[14  9],[14 13],[14  9],[13  7],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[14 10],[18 16],[14  9],[14 10],[14  8],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[15 12],[13 10],[14  9],[15 10],[16 12],[16 12],[15 12],[16 10],[16 10],[14 11],[15  9]
135,[14 12],[14 10],[17  9],[21 13],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18 11],[16  9],,[14 10],[14 11],[16 10],[13  9],[18 15],[13 11],[13  9],[13 11],[14 10],,[14 11],[14 12],[15 11],[16 12],[14  9],[19 10],[14 10],[14 13],[14  9],[14  8],[18 12],[16  9],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 17],[14 10],[18 15],[13  9],[14 10],[15  9],[19 13],[16 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],,[16 12],[13 10],[15  9],[15 10],[16 12],[16 12],[15 12],[16 10],[15 10],[14 11],[15  9]
136,[14 12],[14 10],[17  9],[20 12],[14 11],[17  9],[13 14],[17  9],[14 11],[16  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 14],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 11],[16 11],[13  8],[15  8],[14  9],[19 13],[14  8],[14  8],[17 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14  9],[17 15],[16 10],[18 18],[14 10],[18 16],[14  9],[14 10],[14  8],[18 12],[15 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],[16 12],[15 12],[15 11],[15 10],[13 11],[16  9]
137,[14 12],[14 10],[17  9],[20 13],[14 11],[16  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13  9],[18 16],[13 11],[13  9],[14 10],[14 10],,[14 10],[14 12],[15 10],[16 11],[13  8],[20 11],[14 10],[15 12],[13  8],[13  7],[18 13],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[14 10],[17 13],[13  9],[14 10],[14  8],[13  8],[15 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
138,[14 12],[14 10],[17  9],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 10],[14  8],[16  8],[21 15],[19 10],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 16],[13 11],[13  9],[15  9],[14  9],,[14 10],[14 12],[14 10],[16 12],[14  8],[17  9],[14 10],[15 12],[14  8],[14  8],[19 14],[17  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 14],[16 10],[18 18],[14 10],[15 11],[14  9],[14 10],[14  9],[14  8],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],[16 12],[15 12],[16 10],[15 10],[13 11],[15  9]
139,[14 11],[14 10],[17  9],[21 14],[14 11],[17  8],[13 14],[16  9],[15 11],[16  8],[16  9],[15 12],[14 11],[14  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[14  9],[18 16],[13 11],[13  9],[13 11],[14 10],,[14 10],[18 14],[15 10],[16 11],[14  8],[20 11],[14  9],[15 12],[14  8],[14  7],[18 13],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 15],[16  9],[18 18],[14 10],[17 13],[14  9],[14 10],[14  9],[13  8],[15 10],[17 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],[16 12],[15 12],[16 10],[16 10],[14 11],[15  9]
140,[14 12],[15 10],[17  9],[21 13],[14 11],[17  9],[12 15],[16  8],[15 11],[16  8],[17  9],[15 12],[15 10],[15  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 10],[16 10],[13  9],[18 16],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[14 10],[15 11],[14  8],[15  8],[14  9],[14 12],[14  9],[14  7],[17 12],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[16 15],[17 10],[18 17],[14 10],[17 13],[14  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 12],[16 12],[15 12],[16 10],[15  9],[14 11],[15  9]
141,[13 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  9],[14 11],[15  8],[16  9],[15 12],[14 10],[14  9],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 16],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[14 10],[16 12],[13  8],[14  8],[14  9],[19 13],[14  8],[13  7],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[17 10],[18 18],[14 10],[18 15],[13  8],[14 10],[14  9],[19 14],[16 10],[16 11],[16 10],[14 11],[14 10],[16 11],[15 13],,[16 12],[13 10],[14  8],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
142,[14 12],[14 10],[17  9],[21 14],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 19],[16  8],,[14 10],[14 11],[16 10],[13  9],[18 16],[13 11],[13  9],[14 10],[14  9],,[14 10],[13 12],[15 10],[16 12],[14  8],[19 10],[15  9],[19 13],[14  8],[14  7],[18 12],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 14],[17 10],[18 18],[14 10],[17 13],[14  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[15  9],[15 10],[16 12],[16 12],[15 12],[16 10],[15 10],[14 11],[15  9]
143,[13 11],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  9],[14 11],[15  8],[16  9],[15 12],[14 11],[14  8],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13  9],[18 15],[13 11],[13  9],[13 11],[14 10],,[14 10],[17 13],[14 10],[16 12],[14  8],[19 10],[14  9],[15 12],[14  8],[13  7],[18 10],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 15],[16 10],[18 17],[14 10],[18 15],[13  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[13 10],[13 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
144,[14 12],[14 10],[17  9],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[16  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 19],[16  9],,[14  9],[14 11],[16 10],[13  9],[18 16],[13 11],[13  9],[13 11],[15 10],,[14 10],[13 12],[14 10],[16 11],[14  8],[19 10],[14  9],[14 12],[13  8],[14  7],[17 12],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 15],[16 10],[18 18],[14 10],[17 13],[14  9],[14 10],[15  8],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[15  9],[15 10],[16 12],[16 12],[15 13],[16 10],[15 10],[14 11],[16  9]
145,[14 11],[14 10],[17  9],[20 12],[14 11],[17  8],[13 14],[16  8],[14 11],[15  8],[17  8],[15 12],[14 10],[14  8],[15  8],[21 14],[12 19],[16  9],,[14 10],[15 10],[16 10],[14  9],[18 15],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[14 10],[16 12],[14  8],[18  9],[14  9],[15 12],[14  8],[13  7],[18 13],[17  8],[16 20],[16  9],[14 10],[13  9],[13  9],[17 15],[16  9],[18 17],[14 10],[18 13],[13  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[14  8],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
146,[14 11],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[15 11],[15  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 19],[15  9],,[14 10],[14 11],[16 10],[13 10],[18 16],[13 11],[13  9],[14  9],[14  9],,[14 10],[13 12],[15 10],[16 12],[14  8],[14  8],[14  9],[15 12],[13  8],[14  7],[18 12],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 14],[16 10],[18 18],[14 10],[19 16],[14  9],[14 10],[14  9],[14  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[14  8],[16 10],[16 12],[16 11],[16 12],[15 10],[15 10],[14 11],[15  9]
147,[14 12],[15 10],[17  9],[21 14],[14 11],[17  8],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 16],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[15 10],[16 12],[14  9],[15  8],[14  9],[15 12],[14  8],[14  7],[17 12],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 15],[17 10],[18 17],[14 10],[18 15],[14  9],[14 10],[14  8],[19 13],[16 10],[17 11],[16 10],[14 10],[14 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
148,[14 11],[14  9],[17  9],[21 13],[14 11],[17  8],[13 13],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[15  8],[15  8],[21 15],[12 19],[16  8],,[14  9],[14 10],[16 10],[13  9],[18 15],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 10],[16 11],[14  8],[15  8],[14  9],[15 12],[14  8],[14  7],[17 11],[17  8],[16 21],[16  9],[14 10],[14  9],[13  9],[17 15],[16 10],[18 17],[14 10],[18 15],[13  8],[14 10],[15  8],[17 12],[16 10],[17 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[13  9],[14  8],[15 10],[17 12],[16 11],[15 12],[16 10],[16  9],[14 11],[15  9]
149,[13 12],[14 10],[17  9],[20 13],[14 11],[17  9],[12 15],[16  9],[14 11],[16  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[12 20],[16  9],,[15 10],[15 10],[16 10],[13 10],[17 14],[13 11],[13  9],[13 11],[14  9],,[14 10],[14 12],[14 10],[16 12],[14  8],[14  8],[14  9],[15 12],[13  8],[13  7],[18 13],[16  8],[16 22],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[13 10],[17 13],[13  9],[14 10],[15  8],[13  8],[15 10],[17 11],[16 10],[14 11],[13 10],[16 12],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 12],[16 12],[15 12],[15 10],[15 10],[14 11],[15  9]
150,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[12 15],[16  9],[15 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 14],[13 11],[13  9],[13 11],[14 10],,[14 10],[18 14],[14 10],[16 12],[13  8],[19 10],[14  9],[15 12],[14  8],[14  8],[17 12],[16  8],[16 21],[16 10],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[14 10],[18 16],[14  9],[13 11],[15  9],[13  8],[15 10],[17 11],[16 10],[14 11],[13 10],[16 12],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],[16 11],[15 13],[16 10],[16 10],[14 11],[15 10]
151,[13 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  9],[14 11],[15  8],[16  9],[15 12],[14 11],[14  8],[15  8],[21 15],[12 20],[16  9],,[14 10],[14 11],[16 10],[14 10],[17 14],[13 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[14 10],[16 12],[14  9],[19 10],[14 10],[15 12],[14  9],[13  7],[18 13],[16  8],[16 22],[16  9],[14 10],[13  9],[14 10],[16 14],[16 10],[18 18],[14 10],[17 13],[14  9],[14 10],[14  9],[19 13],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 12],[16 12],[15 12],[16 10],[15 10],[14 11],[15  9]
152,[14 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 13],[16  8],[14 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18 10],[16  8],,[14 10],[14 11],[16 10],[13  9],[17 14],[13 11],[13  9],[13 10],[14  9],,[14 10],[13 12],[15 10],[16 11],[14  8],[15  8],[14  9],[14 12],[13  8],[13  7],[17 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[13 10],[17 14],[13  9],[14 10],[14  9],[13  7],[15 10],[16 11],[16 10],[13 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
153,[14 12],[14 10],[17  9],[20 13],[14 11],[17  8],[12 15],[16  8],[14 10],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[17  9],[16  9],,[14  9],[14 11],[16 10],[13  9],[17 15],[13 11],[13  9],[13 11],[14  9],,[14 10],[13 12],[14 10],[16 12],[14  8],[14  8],[14  9],[14 12],[14  9],[13  7],[18 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[17 10],[18 18],[14 10],[18 16],[14  9],[14 10],[15  9],[13  8],[16 10],[16 11],[16 10],[14 10],[13 10],[16 12],[15 13],,[16 12],[13 10],[14  9],[15 10],[16 12],[16 12],[15 12],[15 10],[15 10],[13 11],[16  9]
154,[14 11],[14 10],[16  9],[20 13],[14 11],[17  8],[13 13],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 20],[16  9],,[14 10],[14 10],[16 10],[13  9],[17 15],[13 11],[13  9],[14 10],[14  9],,[14 10],[17 13],[15 10],[16 11],[13  8],[14  7],[14  9],[14 12],[14  8],[14  7],[17 12],[16  8],[16 20],[16  9],[14 10],[13  9],[13  9],[17 14],[17 10],[18 17],[14 10],[19 16],[13  9],[14 10],[14  8],[13  8],[16 10],[16 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13 10],[15  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
155,[14 12],[14 10],[17  9],[21 14],[14 11],[17  4],[13 13],[16  9],[14 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[12 20],[16  9],,[15 10],[14 10],[16 10],[13  9],[18 15],[13 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[14 10],[16 11],[13  8],[19 10],[14  9],[19 13],[14  8],[14  7],[18 13],[16  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 15],[16 10],[19 18],[14 10],[18 15],[15  9],[14 10],[15  9],[13  7],[16 10],[16 11],[16 10],[14 10],[13  9],[16 11],[16 13],,[16 12],[13 10],[15  9],[15 10],[16 12],[16 11],[15 12],[15 10],[15  9],[14 11],[15  9]
156,[14 12],[14  9],[17  9],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[16  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 20],[16  8],,[14  9],[14 10],[16 10],[13  9],[18 16],[13 10],[13  9],[13 10],[14  9],,[14 10],[18 13],[15 10],[16 11],[14  8],[14  7],[14  9],[15 12],[14  8],[14  7],[19 13],[17  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 15],[16 10],[18 18],[14 10],[18 16],[13  9],[14 10],[15  8],[19 14],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[14  9],[14  9],[16 10],[16 12],[16 11],[15 13],[16 10],[15  9],[14 11],[15  9]
157,[13 11],[15 10],[17  9],[21 14],[14 11],[17  9],[13 13],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 19],[15  9],,[14  9],[14 10],[16 10],[13  9],[17 15],[13 11],[13  9],[13 10],[14  9],,[14 10],[13 12],[15 10],[16 11],[13  8],[15  8],[14  9],[15 11],[14  8],[14  7],[17 12],[17  8],[16 21],[16  9],[14 10],[13  9],[13  9],[17 15],[16 10],[18 18],[14 10],[17 14],[13  9],[14 10],[14  8],[13  7],[17 10],[17 11],[16 10],[13 10],[14 10],[16 11],[15 13],,[16 12],[14 10],[14  8],[15 10],[16 12],[16 12],[15 12],[16 10],[16 10],[14 11],[15  9]
158,[13 11],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 10],[15  8],[17  8],[15 12],[14 10],[15  8],[16  8],[21 15],[13 19],[16  8],,[14  9],[14 11],[16 10],[13  9],[17 14],[14 11],[13  9],[14 10],[14  9],,[14 10],[18 14],[14 10],[16 11],[14  8],[14  8],[15  9],[15 11],[14  8],[14  7],[18 12],[17  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 15],[16  9],[18 17],[14 10],[18 15],[14  9],[14 10],[14  8],[13  7],[15 10],[16 10],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[13  9],[14  8],[16 10],[16 12],[16 11],[15 12],[16 10],[15  9],[14 11],[15  8]
159,[14 11],[14  9],[17  9],[21 14],[14 11],[17  8],[13 14],[16  8],[15 10],[16  8],[17  9],[15 12],[15 10],[15  8],[16  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[13  9],[17 14],[14 11],[13  9],[14 10],[14  9],,[14 10],[17 13],[15 10],[16 11],[13  8],[20 10],[14  9],[19 13],[14  8],[14  7],[18 12],[17  8],[16 21],[16  9],[14 10],[13  9],[14  9],[17 14],[16 10],[18 17],[14 10],[18 15],[14  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[14 10],[14  9],[16 11],[15 13],,[16 12],[14 10],[14  8],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[16  9]
160,[14 11],[14  9],[17  9],[21 14],[14 11],[17  8],[13 13],[16  8],[15 10],[16  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18  9],[16  8],,[14  9],[14 10],[16 10],[13  9],[17 14],[14 11],[13  9],[13 11],[14  9],,[14 10],[19 14],[15 10],[16 11],[14  8],[20 10],[15  9],[18 12],[14  8],[14  7],[18 12],[17  8],[16 20],[16  9],[14 10],[14  9],[14  9],[17 15],[16  9],[19 18],[14  9],[18 15],[13  9],[14 10],[15  9],[13  7],[15 10],[16 10],[16  9],[14 10],[13  9],[16 11],[16 13],,[16 12],[13  9],[14  8],[15 10],[16 12],[16 11],[16 12],[16 10],[15 10],[14 11],[15  9]
161,[14 12],[15 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[17  9],[15 12],[15 10],[14  8],[15  8],[21 14],[13 19],[16  9],,[14 10],[14 11],[16 10],[14  9],[18 15],[14 11],[14  9],[13 10],[14  9],,[14 10],[17 13],[15 10],[16 11],[14  8],[15  8],[14  9],[15 11],[14  8],[14  7],[19 14],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16  9],[19 17],[14 10],[18 14],[14  9],[14 10],[15  8],[14  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],,[16 12],[13  9],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[16 10],[14 11],[16  9]
162,[14 12],[14 10],[17  9],[20 13],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[12 19],[15  9],,[14  9],[14 10],[16 10],[13  9],[18 16],[13 11],[13  9],[14 10],[14  9],,[14 10],[17 13],[15 11],[16 12],[13  8],[19 10],[14  9],[19 13],[14  8],[14  7],[18 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 14],[16 10],[19 18],[14 10],[18 15],[13  9],[14 10],[14  9],[13  8],[16 10],[17 11],[16 10],[14 11],[14 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[15 10],[16 12],[16 11],[16 13],[16 10],[15 10],[14 11],[15  9]
163,[14 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[16 10],[16  9],,[14 10],[14 10],[16 10],[13  9],[18 16],[14 11],[13  9],[14  9],[14  9],,[14 10],[14 12],[15 10],[16 11],[13  8],[14  7],[14  9],[15 12],[14  8],[14  7],[17 12],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 14],[16  9],[19 18],[14 10],[18 14],[13  9],[14 10],[14  8],[13  7],[16 10],[17 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[14  9],[14  8],[15 10],[16 12],[16 11],[15 12],[16 10],[15  9],[14 11],[16  9]
164,[14 12],[14 10],[17  9],[20 13],[14 11],[17  9],[13 14],[16  9],[15 11],[16  8],[16  9],[15 12],[14 11],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 13],[13 11],[13  9],[14 12],[14 10],,[14 11],[18 14],[15 10],[16 12],[14  9],[19 10],[14 10],[19 13],[14  8],[14  7],[18 13],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[19 17],[14 10],[18 15],[13  9],[14 10],[15  9],[18 12],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[16 10],[16 12],[16 12],[15 13],[16 10],[15 10],[14 11],[15  9]
165,[14 11],[14 10],[17  9],[20 12],[14 11],[17  8],[13 13],[16  8],[15 11],[15  8],[17  9],[15 12],[14 10],[14  8],[15  8],[21 15],[18 10],[16  8],,[15  9],[14 11],[16 10],[13  9],[17 14],[14 11],[13  9],[13 10],[14  9],,[14 10],[13 12],[14 10],[16 11],[14  8],[14  7],[14  9],[15 11],[14  9],[14  7],[18 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14  9],[17 14],[16 10],[19 18],[14 10],[17 12],[15  9],[14 10],[15  8],[19 14],[17 10],[17 11],[16 10],[14 10],[14 10],[16 11],[15 13],,[16 12],[13  9],[14  8],[16 10],[16 12],[16 11],[15 12],[16 10],[15 10],[14 11],[15  9]
166,[14 12],[14 10],[17 10],[21 14],[14 11],[17  9],[13 15],[16  8],[15 11],[16  8],[17  9],[15 13],[14 11],[14  8],[16  8],[21 15],[19 11],[16  9],,[14 10],[14 11],[16 10],[14 10],[18 16],[13 11],[13  9],[13 11],[14 10],,[14 10],[18 14],[15 11],[16 12],[14  9],[18 10],[15 10],[14 12],[13  8],[14  8],[19 14],[17  9],[17 10],[16  9],[14 10],[14  9],[14 10],[17 15],[17 10],[19 18],[14 10],[18 17],[13  9],[14 10],[14  8],[13  8],[16 10],[17 11],[16 10],[14 11],[13 10],[16 12],[15 13],,[16 12],[14 10],[15  9],[16 11],[16 12],[16 12],[15 13],[16 11],[15 10],[14 11],[16  9]
167,[14 11],[14 10],[17  9],[21 13],[14 11],[17  8],[13 13],[16  8],[15 11],[15  8],[17  9],[15 12],[15 10],[15  8],[15  8],[21 15],[17  9],[16  8],,[14 10],[15 10],[16 10],[13  9],[18 15],[14 11],[13  9],[13 11],[14  9],,[14 10],[14 11],[14 10],[16 11],[13  8],[15  8],[14  9],[15 12],[14  9],[14  7],[19 13],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 14],[16  9],[19 18],[14 10],[19 14],[14  9],[14 10],[14  8],[19 13],[16 10],[16 10],[17 10],[14 10],[14 10],[16 11],[15 13],,[16 12],[14 10],[14  9],[16 10],[16 12],[16 12],[16 12],[16 10],[16  9],[14 11],[16  9]
168,[14 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 10],[16  8],[16  9],[15 13],[15 10],[14  8],[15  8],[21 15],[18  9],[16  9],,[14 10],[14 11],[16 10],[14  9],[18 16],[14 11],[13  9],[14 10],[14  9],,[14 10],[14 12],[14 10],[16 11],[13  8],[19 10],[14  9],[14 12],[14  8],[14  7],[18 12],[17  8],[16 21],[16  9],[14 10],[14  9],[14 10],[17 14],[16 10],[19 18],[14 10],[18 15],[14  9],[14 10],[15  8],[14  8],[16 10],[17 11],[16 10],[14 11],[14 10],[17 11],[15 13],,[16 12],[14 10],[14  9],[16 10],[16 12],[16 11],[15 12],[16 10],[16 10],[14 11],[16  9]
169,[14 12],[14 10],[17  9],[20 13],[14 11],[17  9],[13 14],[17  9],[15 11],[16  8],[17  9],[15 12],[14 10],[15  8],[15  8],[21 15],[13 19],[16  9],,[14  9],[14 10],[17 10],[14  9],[17 14],[13 10],[13  9],[14 10],[14  9],,[14 10],[14 12],[15 10],[16 11],[14  8],[15  7],[15  9],[15 11],[14  8],[14  7],[18 12],[17  8],[17 21],[16  9],[14 10],[14  9],[14 10],[17 14],[17 10],[18 17],[14 10],[18 14],[14  8],[14 10],[14  9],[13  7],[16 10],[17 11],[16 10],[14 10],[13  9],[16 11],[15 13],,[16 12],[14 10],[15  9],[15 10],[16 12],[16 11],[16 12],[16 10],[16 10],[14 11],[15  9]
170,[14 11],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 10],[16  8],[16  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 10],[16 10],[14  9],[18 15],[13 11],[13  9],[15 10],[14  9],,[14 10],[14 12],[15 10],[16 11],[14  8],[15  8],[15  9],[19 13],[14  8],[14  7],[17 12],[17  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 14],[16  9],[19 17],[14  9],[19 16],[14  9],[14 10],[15  8],[13  7],[16 10],[16 11],[16  9],[14 10],[14 10],[16 11],[15 13],,[16 12],[14  9],[14  8],[16 10],[16 12],[16 11],[16 12],[16 10],[15  9],[14 11],[15  9]
171,[14 11],[14 10],[17  9],[21 14],[14 11],[17  8],[13 14],[16  8],[15 11],[16  8],[17  9],[15 12],[15 10],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 10],[16 10],[13  9],[18 15],[14 11],[14  9],[14  9],[14  9],,[14 10],[14 12],[15 10],[16 11],[13  8],[15  8],[14  9],[19 13],[14  8],[14  7],[19 14],[17  8],[16 21],[16  9],[14 10],[14  9],[14  9],[17 15],[16 10],[19 17],[14 10],[18 15],[14  8],[14 10],[14  8],[13  7],[16 10],[17 11],[16  9],[14 10],[14 10],[16 11],[16 13],,[16 12],[13  9],[14  8],[16 10],[16 12],[16 11],[15 12],[16 10],[16 10],[14 11],[15  9]
